sku,product_state,state_source,evidence_first_month_units,evidence_last_month_units,evidence_max_monthly_increase
LAMOWHGR120R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
LFC38001120180,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
LOCRAFT150BECR080,active,HEURISTIC_PROXY,0.0,7.0,5.0
LOCRAFT150BECR160,active,HEURISTIC_PROXY,0.0,7.0,4.0
LOGOLDTHREAD04BE080,active,HEURISTIC_PROXY,0.0,2.0,5.0
LOGOLDTHREAD04BE160,active,HEURISTIC_PROXY,0.0,5.0,7.0
LOGOLDTHREAD08BE080,active,HEURISTIC_PROXY,0.0,2.0,5.0
LOGOLDTHREAD08BE160,active,HEURISTIC_PROXY,0.0,7.0,7.0
LOGOLDTHREAD10BE080,active,HEURISTIC_PROXY,0.0,3.0,4.0
LOGOLDTHREAD10BE160,active,HEURISTIC_PROXY,0.0,5.0,7.0
LOGOLDTHREAD12BE080,active,HEURISTIC_PROXY,0.0,4.0,5.0
LOGOLDTHREAD12BE160,active,HEURISTIC_PROXY,0.0,5.0,7.0
LOMULTI06DE080,active,HEURISTIC_PROXY,0.0,0.0,5.0
LOMULTI08DE080,active,HEURISTIC_PROXY,0.0,6.0,6.0
LOMULTI08DE160,active,HEURISTIC_PROXY,0.0,2.0,4.0
LOMULTI12DE080,active,HEURISTIC_PROXY,0.0,2.0,7.0
LOMULTI12DE160,active,HEURISTIC_PROXY,0.0,4.0,3.0
LOMULTI34DE080,active,HEURISTIC_PROXY,0.0,4.0,3.0
LOPEARL100CR080,active,HEURISTIC_PROXY,0.0,7.0,6.0
LOPEARL100CR160,active,HEURISTIC_PROXY,0.0,10.0,3.0
LOPEARL63CR080,active,HEURISTIC_PROXY,0.0,9.0,6.0
LOPEARL63CR160,active,HEURISTIC_PROXY,0.0,3.0,3.0
LOPEARL77CR080,active,HEURISTIC_PROXY,0.0,6.0,6.0
LOPEARL77CR160,active,HEURISTIC_PROXY,0.0,4.0,3.0
MAMIRCA160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MASIFA160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ME230522878133195,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEALAMOBE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEALLESIOBE080T,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MEALPAGABL160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MEAQUA080,active,HEURISTIC_PROXY,7.0,4.0,3.0
MEAQUA160,active,HEURISTIC_PROXY,4.0,4.0,4.0
MEARCLINEBE080,phase_out,HEURISTIC_PROXY,6.0,3.0,1.0
MEARCLINEBE160,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
MEARCLINEBE200,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MEAVERY160,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MEBALTIMORE080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEBALTIMORE140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEBALTIMORE160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEBELLAGR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEBROKGREY080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEBROKGREY133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEBUTTERFLIES080,active,HEURISTIC_PROXY,0.0,6.0,8.0
MEBUTTERFLIES160,active,HEURISTIC_PROXY,2.0,4.0,6.0
MECOSMOS080,active,HEURISTIC_PROXY,4.0,4.0,5.0
MECOSMOS160,active,HEURISTIC_PROXY,0.0,3.0,3.0
MECRESTBL080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MECRESTBL140,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MECRESTGO140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MECRESTGO200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MECRESTIV200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MECROCODILE080,phase_out,HEURISTIC_PROXY,4.0,1.0,2.0
MECROCODILE130,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MECROCODILE160,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
MEDEBOTBE130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEDELAGE133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEDERRY160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MEEPPING080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MEEXPLORE130,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MEFAJUBE080T,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEFAJUBE160,active,HEURISTIC_PROXY,5.0,6.0,3.0
MEFAJUBE200,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
MEFAJUBR080,active,HEURISTIC_PROXY,8.0,5.0,3.0
MEFAJUBR140,phase_out,HEURISTIC_PROXY,2.0,1.0,2.0
MEFAJUBR240,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEFAJUGR080T,active,HEURISTIC_PROXY,1.0,1.0,4.0
MEFAJUGR140,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MEFAJUGR200,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
MEFAJUGR240,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEFLYERBR080,active,HEURISTIC_PROXY,0.0,6.0,6.0
MEFLYERBR160,active,HEURISTIC_PROXY,0.0,6.0,5.0
MEFLYING080,active,HEURISTIC_PROXY,2.0,5.0,4.0
MEFREDOBE080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MEFREDOBE160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEGARRY080,active,HEURISTIC_PROXY,9.0,8.0,5.0
MEGARRY140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEGARRY200,phase_out,HEURISTIC_PROXY,2.0,1.0,2.0
MEHAHSBE080,phase_out,HEURISTIC_PROXY,10.0,3.0,0.0
MEHAHSBE130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEHAHSBL160,phase_out,HEURISTIC_PROXY,6.0,2.0,0.0
MEHAHSBR080,phase_out,HEURISTIC_PROXY,10.0,1.0,2.0
MEHAHSBR080T,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MEHAHSBR200,phase_out,HEURISTIC_PROXY,1.0,0.0,2.0
MEHAHSCO080,phase_out,HEURISTIC_PROXY,9.0,1.0,1.0
MEHAHSCO130,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
MEHAHSCO200,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
MEHAHSDGR130,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MEHAHSGR080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MEHAHSGR160,phase_out,HEURISTIC_PROXY,6.0,3.0,0.0
MEHAHSIV080,active,HEURISTIC_PROXY,10.0,5.0,3.0
MEHAHSIV200,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
MEHAHSLGR080,active,HEURISTIC_PROXY,9.0,9.0,5.0
MEHAHSLGR130,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
MEHAHSLGR160,active,HEURISTIC_PROXY,7.0,10.0,3.0
MEICEAGE130,phase_out,HEURISTIC_PROXY,4.0,2.0,2.0
MEICEAGE160,phase_out,HEURISTIC_PROXY,6.0,3.0,2.0
MEISSYBL160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEJUNGLE080,phase_out,HEURISTIC_PROXY,8.0,2.0,0.0
MEJUNGLE160,active,HEURISTIC_PROXY,0.0,4.0,3.0
MEKEMPS080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MEKEMPS133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEKINSEYGO080,active,HEURISTIC_PROXY,0.0,9.0,10.0
MEKINSEYGO160,active,HEURISTIC_PROXY,0.0,6.0,7.0
MEKINSEYGR080,active,HEURISTIC_PROXY,0.0,9.0,10.0
MEKINSEYGR160,active,HEURISTIC_PROXY,0.0,7.0,7.0
MELANG080,phase_out,HEURISTIC_PROXY,6.0,2.0,0.0
MELENA160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MELIGATO080,active,HEURISTIC_PROXY,9.0,7.0,7.0
MELIGATO080T,phase_out,HEURISTIC_PROXY,2.0,1.0,2.0
MELIGATO160,active,HEURISTIC_PROXY,7.0,6.0,4.0
MELIGATO200,active,HEURISTIC_PROXY,5.0,6.0,3.0
MELIGATOBL080,active,HEURISTIC_PROXY,0.0,10.0,7.0
MELIGATOBL160,active,HEURISTIC_PROXY,0.0,5.0,7.0
MELOVELY080,active,HEURISTIC_PROXY,6.0,5.0,4.0
MELOVELY130,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
MELOVELY160,active,HEURISTIC_PROXY,4.0,4.0,7.0
MELUCCA080,active,HEURISTIC_PROXY,8.0,9.0,3.0
MELUCCA160,active,HEURISTIC_PROXY,6.0,5.0,3.0
MELUCCA200,active,HEURISTIC_PROXY,1.0,4.0,3.0
MELUCCA240,phase_out,HEURISTIC_PROXY,1.0,0.0,2.0
MELUCCABL200,active,HEURISTIC_PROXY,3.0,5.0,4.0
MELUCCAMU080,active,HEURISTIC_PROXY,0.0,11.0,11.0
MELUCCAMU160,active,HEURISTIC_PROXY,0.0,7.0,7.0
MELUCCAYE080,active,HEURISTIC_PROXY,0.0,9.0,11.0
MELUCCAYE160,active,HEURISTIC_PROXY,0.0,6.0,7.0
MEMANAV160,phase_out,HEURISTIC_PROXY,8.0,2.0,0.0
MEMENZY5001080,phase_out,HEURISTIC_PROXY,6.0,2.0,1.0
MEMENZY5001160,active,HEURISTIC_PROXY,2.0,1.0,4.0
MEMENZY5001200,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MEMENZY5008080,phase_out,HEURISTIC_PROXY,6.0,1.0,1.0
MEMENZY5008160,phase_out,HEURISTIC_PROXY,5.0,0.0,0.0
MEMENZY5008200,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
MEMENZY5011080,phase_out,HEURISTIC_PROXY,4.0,1.0,1.0
MEMENZY5011160,active,HEURISTIC_PROXY,2.0,0.0,8.0
MEMENZY64067080,phase_out,HEURISTIC_PROXY,9.0,1.0,2.0
MEMENZY64067160,phase_out,HEURISTIC_PROXY,6.0,0.0,1.0
MEMENZY64067200,phase_out,HEURISTIC_PROXY,4.0,1.0,0.0
MEMENZYBE080,active,HEURISTIC_PROXY,4.0,8.0,8.0
MEMIDAS080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MEMOS160,phase_out,HEURISTIC_PROXY,9.0,2.0,0.0
MEMOS160230,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
MEMOYA080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEMOYA140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEMOYA200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEPAPIRAPI160,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MEPARTY080,active,HEURISTIC_PROXY,5.0,3.0,3.0
MEPAZ140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEPELL080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MEPELL160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEPLAY080,active,HEURISTIC_PROXY,4.0,8.0,4.0
MEPLAY130,phase_out,HEURISTIC_PROXY,4.0,2.0,1.0
MERAINBOW080,active,HEURISTIC_PROXY,6.0,4.0,3.0
MERAINBOW130,active,HEURISTIC_PROXY,0.0,0.0,3.0
MEREMONT080,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
MEREMONT160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MESALBE080,phase_out,HEURISTIC_PROXY,7.0,2.0,0.0
MESALBE140,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
MESALBE160,phase_out,HEURISTIC_PROXY,8.0,1.0,0.0
MESALGR080,phase_out,HEURISTIC_PROXY,9.0,1.0,0.0
MESALGR140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MESALGR160,phase_out,HEURISTIC_PROXY,9.0,3.0,0.0
MESAV160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MESAV200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MESEPVROGR080,active,HEURISTIC_PROXY,10.0,7.0,4.0
MESEPVROGR200,active,HEURISTIC_PROXY,5.0,5.0,5.0
MESEPVROGR250,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MESEPVROWH080,active,HEURISTIC_PROXY,0.0,5.0,8.0
MESEPVROWH160,active,HEURISTIC_PROXY,0.0,4.0,5.0
METAYLORBE160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
METAYLORBR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
METREPORBR080,active,HEURISTIC_PROXY,0.0,8.0,8.0
METREPORBR160,active,HEURISTIC_PROXY,0.0,8.0,7.0
METREPORBR200,active,HEURISTIC_PROXY,0.0,3.0,3.0
MEURIBE080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEVALCYFBE080,active,HEURISTIC_PROXY,0.0,7.0,8.0
MEVALCYFBE160,active,HEURISTIC_PROXY,0.0,6.0,7.0
MEVALCYFBE200,active,HEURISTIC_PROXY,0.0,4.0,3.0
MEVALCYFGO080,active,HEURISTIC_PROXY,0.0,10.0,10.0
MEVALCYFGO160,active,HEURISTIC_PROXY,0.0,6.0,7.0
MEVALCYFGR080,active,HEURISTIC_PROXY,0.0,7.0,8.0
MEVALCYFGR160,active,HEURISTIC_PROXY,0.0,7.0,7.0
MEVICKY080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEVINH080,phase_out,HEURISTIC_PROXY,10.0,4.0,2.0
MEVINH130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEVINH160,phase_out,HEURISTIC_PROXY,7.0,1.0,1.0
MEVINH200,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
MEVLUG080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MEVLUG140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEWADIBR140,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MEWADIBR200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEWADIGR080,active,HEURISTIC_PROXY,9.0,8.0,3.0
MEWADIGR160,active,HEURISTIC_PROXY,7.0,8.0,3.0
MEWADIGR200,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
MEWADIGR240,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
MEWATTLE080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MEWATTLE133,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MEWEEPTOBE080,active,HEURISTIC_PROXY,10.0,8.0,6.0
MEWEEPTOBE130,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
MEWEEPTOBE160,active,HEURISTIC_PROXY,7.0,4.0,3.0
MHBALIWELCOME,active,HEURISTIC_PROXY,15.0,0.0,6.0
MHBAXTER,phase_out,HEURISTIC_PROXY,6.0,0.0,0.0
MHBICYCLE,phase_out,HEURISTIC_PROXY,15.0,0.0,0.0
MHBRUSHGR,phase_out,HEURISTIC_PROXY,12.0,0.0,0.0
MHCOLORED,phase_out,HEURISTIC_PROXY,16.0,1.0,0.0
MHCONTROUNDSANTH,phase_out,HEURISTIC_PROXY,15.0,1.0,1.0
MHDACHSHUND,phase_out,HEURISTIC_PROXY,11.0,0.0,0.0
MHDACHSHUND45,phase_out,HEURISTIC_PROXY,13.0,0.0,0.0
MHDIRTSCRAPER,active,HEURISTIC_PROXY,9.0,0.0,3.0
MHFRPEBBLES,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
MHHAPPYPLACE,phase_out,HEURISTIC_PROXY,16.0,0.0,1.0
MHMYWORLD,phase_out,HEURISTIC_PROXY,13.0,0.0,0.0
MHPAINTEDCAT,phase_out,HEURISTIC_PROXY,6.0,0.0,0.0
MHPARQUETANTH,active,HEURISTIC_PROXY,9.0,0.0,3.0
MHPARQUETBR,phase_out,HEURISTIC_PROXY,6.0,0.0,0.0
MHRUSTICHOME,phase_out,HEURISTIC_PROXY,8.0,0.0,0.0
MHSHOESHERE,phase_out,HEURISTIC_PROXY,9.0,0.0,0.0
MHSTARS,phase_out,HEURISTIC_PROXY,11.0,1.0,0.0
MHSTONE,phase_out,HEURISTIC_PROXY,21.0,1.0,0.0
MHSUCCULENTS,active,HEURISTIC_PROXY,12.0,0.0,6.0
MHVEGASBR,active,HEURISTIC_PROXY,10.0,0.0,5.0
MHVEGASGR,active,HEURISTIC_PROXY,11.0,0.0,5.0
MHWELCOME,active,HEURISTIC_PROXY,13.0,0.0,6.0
MHWELCOMESTARS,active,HEURISTIC_PROXY,13.0,0.0,7.0
MHWOOD,phase_out,HEURISTIC_PROXY,9.0,0.0,0.0
MIAHUNBL080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIARTMOST080,phase_out,HEURISTIC_PROXY,4.0,2.0,2.0
MIARTMOST130,phase_out,HEURISTIC_PROXY,2.0,1.0,2.0
MIARTMOST160,active,HEURISTIC_PROXY,6.0,3.0,3.0
MIAUTUN200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIBEGLI080,active,HEURISTIC_PROXY,2.0,8.0,10.0
MIBEGLI160,active,HEURISTIC_PROXY,8.0,9.0,6.0
MIBEGLI200,active,HEURISTIC_PROXY,0.0,7.0,3.0
MIBEGLIANTH080,active,HEURISTIC_PROXY,0.0,7.0,7.0
MIBEGLIANTH160,active,HEURISTIC_PROXY,0.0,7.0,8.0
MIBEGLIBL080,active,HEURISTIC_PROXY,0.0,2.0,8.0
MIBEGLIBL160,active,HEURISTIC_PROXY,0.0,5.0,6.0
MIBEGLIBL200,active,HEURISTIC_PROXY,0.0,4.0,3.0
MIBENOITGO200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIBENOITGR080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIBENOITRED080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIBENOITRED160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIBENOITRED200,phase_out,HEURISTIC_PROXY,2.0,0.0,1.0
MIBOZAN080,active,HEURISTIC_PROXY,9.0,9.0,3.0
MIBOZAN130,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MIEGLISE080,active,HEURISTIC_PROXY,7.0,0.0,3.0
MIEGLISE140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIEGLISE160,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
MIEGLISE200,phase_out,HEURISTIC_PROXY,2.0,0.0,2.0
MIESSOSBL080,active,HEURISTIC_PROXY,0.0,9.0,10.0
MIESSOSBL160,active,HEURISTIC_PROXY,0.0,4.0,5.0
MIESSOSGR080,active,HEURISTIC_PROXY,0.0,9.0,9.0
MIESSOSGR160,active,HEURISTIC_PROXY,0.0,8.0,6.0
MIEUMENE080,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MIEUMENE140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIEUMENE200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIFACTOGO080,active,HEURISTIC_PROXY,9.0,5.0,8.0
MIFACTOGO160,active,HEURISTIC_PROXY,5.0,9.0,5.0
MIFACTOGO160R,active,HEURISTIC_PROXY,2.0,1.0,3.0
MIFACTOGO200,active,HEURISTIC_PROXY,2.0,6.0,5.0
MIFACTOGR130,active,HEURISTIC_PROXY,2.0,5.0,3.0
MIFACTOGR160R,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
MIFACTOGREEN200,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
MIFLATMU160,active,HEURISTIC_PROXY,0.0,2.0,6.0
MIGAMET080,active,HEURISTIC_PROXY,9.0,9.0,11.0
MIGAMET130,phase_out,HEURISTIC_PROXY,2.0,1.0,2.0
MIGAMET160,active,HEURISTIC_PROXY,4.0,7.0,3.0
MIGAMET160R,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
MIGAMET200R,active,HEURISTIC_PROXY,1.0,3.0,3.0
MIGAMET250,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIGAMET250R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIGAMETBE080,active,HEURISTIC_PROXY,6.0,12.0,11.0
MIGAMETBE160,active,HEURISTIC_PROXY,9.0,10.0,4.0
MIGAMETBE250,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIGAMETBL080,active,HEURISTIC_PROXY,11.0,1.0,9.0
MIGAMETBL140,active,HEURISTIC_PROXY,1.0,2.0,3.0
MIGAMETBL160R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIGAMETBL200,active,HEURISTIC_PROXY,0.0,2.0,3.0
MIGAMETCO080,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
MIGAMETCO140,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MIGAMETCO160,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
MIGAMETGREEN160,active,HEURISTIC_PROXY,5.0,6.0,6.0
MIGAMETGREEN160R,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
MIGAMETGREEN200,phase_out,HEURISTIC_PROXY,4.0,2.0,0.0
MIGAMETGREEN200R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MIGIOPGR080,active,HEURISTIC_PROXY,0.0,10.0,9.0
MIGIOPGR160,active,HEURISTIC_PROXY,0.0,5.0,6.0
MIHITALI080,active,HEURISTIC_PROXY,5.0,3.0,3.0
MIHITALI130,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
MIHITALI160,phase_out,HEURISTIC_PROXY,6.0,2.0,1.0
MIHITALI200,phase_out,HEURISTIC_PROXY,2.0,1.0,2.0
MIKAYI080,active,HEURISTIC_PROXY,10.0,8.0,3.0
MIKAYI120,phase_out,HEURISTIC_PROXY,3.0,0.0,2.0
MIMYLO080,active,HEURISTIC_PROXY,4.0,7.0,3.0
MIMYLO130,phase_out,HEURISTIC_PROXY,3.0,0.0,0.0
MIMYLO160,active,HEURISTIC_PROXY,6.0,8.0,3.0
MIMYLO200,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
MINEVERS080,active,HEURISTIC_PROXY,5.0,14.0,8.0
MINEVERS130,phase_out,HEURISTIC_PROXY,2.0,1.0,2.0
MINEVERS160,active,HEURISTIC_PROXY,5.0,8.0,6.0
MIOTHONGR080,active,HEURISTIC_PROXY,0.0,7.0,9.0
MIOTHONGR160,active,HEURISTIC_PROXY,0.0,10.0,6.0
MIPRYDA080,phase_out,HEURISTIC_PROXY,12.0,2.0,1.0
MIPRYDA160,phase_out,HEURISTIC_PROXY,5.0,1.0,0.0
MISALON080,active,HEURISTIC_PROXY,9.0,14.0,7.0
MISALON200,active,HEURISTIC_PROXY,2.0,7.0,5.0
MISALON250R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MISALONBL080,phase_out,HEURISTIC_PROXY,11.0,1.0,2.0
MISALONBL130,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
MISALONBL160,phase_out,HEURISTIC_PROXY,8.0,4.0,1.0
MISALONBL200,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
MISALONBL200R,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MISALONGR080,phase_out,HEURISTIC_PROXY,9.0,2.0,0.0
MISALONGR160R,phase_out,HEURISTIC_PROXY,3.0,1.0,0.0
MISALONGR200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MISALONGREEN160,phase_out,HEURISTIC_PROXY,7.0,3.0,1.0
MISALONGREEN160R,phase_out,HEURISTIC_PROXY,5.0,1.0,0.0
MISALONGREEN200,phase_out,HEURISTIC_PROXY,1.0,0.0,1.0
MISAZAK120,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
MISAZAK160,phase_out,HEURISTIC_PROXY,4.0,1.0,1.0
MISEMURGO080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MISEMURRED080,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MISEMURRED140,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MISEMURRED160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MISEMURRED200,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MISHAUR080,active,HEURISTIC_PROXY,3.0,3.0,4.0
MISHAUR130,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
MITINTRY160,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
MITINTRY200,phase_out,HEURISTIC_PROXY,2.0,0.0,0.0
MIVALLER080,phase_out,HEURISTIC_PROXY,5.0,0.0,2.0
MIVALLER130,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
MIVALLER200,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
MIVALLERBE080,active,HEURISTIC_PROXY,0.0,16.0,9.0
MIVALLERBE160,active,HEURISTIC_PROXY,0.0,6.0,7.0
MIVIEVY080,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
MIWASDBE080,active,HEURISTIC_PROXY,0.0,11.0,9.0
MIWASDBE160,active,HEURISTIC_PROXY,0.0,6.0,6.0
ONALANGR160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONALICEBE080,active,HEURISTIC_PROXY,3.0,12.0,8.0
ONALICEBE080250,active,HEURISTIC_PROXY,0.0,4.0,3.0
ONALICEBE120R,active,HEURISTIC_PROXY,3.0,3.0,3.0
ONALICEBE140,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
ONALICEBE160,active,HEURISTIC_PROXY,5.0,5.0,3.0
ONALICEBE160R,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
ONALICEBE180R,phase_out,HEURISTIC_PROXY,2.0,1.0,0.0
ONALICEBE250R,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONALICEBL080,phase_out,HEURISTIC_PROXY,9.0,3.0,0.0
ONALICEBL160,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
ONALICEGR080,active,HEURISTIC_PROXY,8.0,9.0,6.0
ONALICEGR160,active,HEURISTIC_PROXY,4.0,5.0,3.0
ONALIVE160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONALLEGROMU160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONAMBERGR080,active,HEURISTIC_PROXY,8.0,13.0,4.0
ONAMBERGR160,active,HEURISTIC_PROXY,3.0,7.0,3.0
ONAMENA080,phase_out,HEURISTIC_PROXY,4.0,0.0,0.0
ONAMENA160,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONANNEBL080,active,HEURISTIC_PROXY,5.0,9.0,5.0
ONANNEBL200,active,HEURISTIC_PROXY,7.0,9.0,4.0
ONANNEGR160,active,HEURISTIC_PROXY,1.0,2.0,3.0
ONANNEIV080,active,HEURISTIC_PROXY,5.0,10.0,9.0
ONANNEIV200,active,HEURISTIC_PROXY,5.0,7.0,3.0
ONANNEIV200R,phase_out,HEURISTIC_PROXY,2.0,1.0,1.0
ONANNEIV250,phase_out,HEURISTIC_PROXY,1.0,0.0,0.0
ONANNERED080,active,HEURISTIC_PROXY,8.0,9.0,4.0
ONARARAT080,phase_out,HEURISTIC_PROXY,3.0,1.0,1.0
